"trial","ID","DATE","COND","dots_rt","screen_id","deck","dots_direction","dots_coherence","dots_accuracy","trial_index","Choice","Number_click_of_click_made","counterclick_speed","Bar_progress","Success","Left_click_number","Right_click_number","confidence_rt","confidence_rating","effort_rt","effort_rating","reward_rt","reward_rating","reward_cond","reward_context","reward_real","choice_rt","button_choice","dots_coherence_grouped","dots_coherence_grouped_n","diff_tapping","new_effort","reward_condi","R_P_E","clicks_binned","n_choice","n_choice1","zconf","zeff","zrew"
112,"47","2021.04.29","6REC",3792,"tapping",6,"right",0.38,100,1575,"right",20,215,1,"true",7,7,2302,77,4634,61,3727,74,"high","3","5",4661.99999999907,"no box","high",40,"hard",39,"exp 3 got 5","POSITIVE",7,"0",0,0.0414049856819362,0.596122452056385,-2.41542441075155
112,"48","2021.04.29","1CER",2992,"tapping",6,"right",0.38,100,861,"right",17,215,1,"true",7,7,2208,76,1663,61,1471,57,"high","3","5",743,"no box","high",40,"hard",39,"exp 3 got 5","POSITIVE",8,"0",0,0.293852372985088,-1.30048984467673,0.0438335892372924
112,"49","2021.04.29","5RCE",3264.00000000047,"tapping",6,"right",0.38,100,1441,"right",18,215,1,"true",7,7,9143,78,2503,64,4304.99999999907,46,"high","3","5",1263,"box","high",40,"hard",36,"exp 3 got 5","POSITIVE",6,"1",100,0.561662723499638,-0.256887759325518,-0.767155058400908
112,"5","2021.04.08","1CER",4360,"tapping",6,"right",0.38,100,1358,"right",22,215,1,"true",7,7,1663,85,2214,74,2693.99999999907,35,"high","3","5",2566,"no box","high",40,"hard",26,"exp 3 got 5","POSITIVE",7,"0",0,1.01612366799167,-2.07552629968969,-2.31167558886321
112,"50","2021.04.30","4ERC",2088,"tapping",6,"right",0.38,100,1259,"right",14,215,1,"true",7,7,2463,18,1762,41,2838.99999999953,100,"high","3","5",967,"box","high",40,"hard",59,"exp 3 got 5","POSITIVE",6,"1",100,-0.426396452597075,-0.910282440032147,1.03900315041971
112,"51","2021.04.30","3ECR",3817,"tapping",6,"right",0.38,100,1602,"right",20,215,1,"true",7,7,1599,91,2030,0,1847,79,"high","3","5",1246,"no box","high",40,"hard",100,"exp 3 got 5","POSITIVE",7,"0",0,1.5549185852397,2.33378181331976,1.25517593558676
112,"52","2021.04.30","2CRE",2072,"tapping",6,"right",0.38,0,917,"left",14,215,1,"true",7,7,2080,23,3814,30,2262,100,"high","3","5",1445.99999999953,"no box","high",40,"hard",70,"exp 3 got 5","POSITIVE",6,"0",0,-1.34540275064388,0.408568748544872,1.4588640901986
112,"53","2021.05.14","1CER",2647.99999999907,"tapping",6,"right",0.38,100,1286,"right",16,215,1,"true",7,7,2481,55,3703,41,6431,71,"high","3","5",1831,"no box","high",40,"hard",59,"exp 3 got 5","POSITIVE",7,"0",0,-0.00165786017323676,0.0220408311972061,0.908591037313541
112,"54","2021.05.14","6REC",2975,"tapping",6,"right",0.38,100,872,"right",17,215,1,"true",7,7,2823.00000000047,69,3039,36,2560.00000000047,79,"high","3","5",8887,"box","high",40,"hard",64,"exp 3 got 5","POSITIVE",6,"1",100,1.3389971608873,0.947325787704439,1.51780907735172
112,"56","2021.05.14","2CRE",2952,"tapping",6,"right",0.38,100,1882,"right",17,215,1,"true",7,7,1945,57,2550,44,1751,77,"high","3","5",1542,"no box","high",40,"hard",56,"exp 3 got 5","POSITIVE",7,"0",0,-0.256600612145813,0.528190445395802,0.951790547059634
112,"57","2021.05.17","3ECR",3264,"tapping",6,"right",0.38,100,1025,"right",18,215,1,"true",7,7,1742,100,3111,19,1911,32,"high","3","5",630,"no box","high",40,"hard",81,"exp 3 got 5","POSITIVE",8,"0",0,0.658704904888523,1.10115600547008,-0.668308173046785
112,"59","2021.05.17","5RCE",2080.00000000047,"tapping",6,"right",0.38,100,961,"right",14,215,1,"true",7,7,2655,71,1927,45,1396,66,"high","3","5",895,"box","high",40,"hard",55,"exp 3 got 5","POSITIVE",6,"1",100,0.86575574188507,-0.192805911189026,1.37499947953229
112,"6","2021.04.08","2CRE",2136,"tapping",6,"right",0.38,100,536,"right",14,215,1,"true",7,7,2353,70,4468,19,2231,59,"high","3","5",2215,"no box","high",40,"hard",81,"exp 3 got 5","POSITIVE",6,"0",0,0.307984752421801,1.07227340599569,0.0545816018809075
112,"60","2021.05.17","6REC",3232,"tapping",6,"right",0.38,0,1044,"left",18,215,1,"true",7,7,2709.99999999953,60,7550,40,3832,72,"high","3","5",1015,"no box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"0",0,0.140936087698994,0.336150880555972,-0.830740640522936
112,"7","2021.04.08","3ECR",2888.99999999907,"tapping",6,"right",0.38,0,1224,"left",17,215,1,"true",7,7,15983,43,2384,47,5895,40,"high","3","5",839.000000000931,"no box","high",40,"hard",53,"exp 3 got 5","POSITIVE",8,"0",0,0.115269717192417,0.512842955597097,-0.268405072546763
112,"8","2021.04.09","3ECR",2960,"tapping",6,"right",0.38,100,863,"right",17,215,1,"true",7,7,1982.99999999953,29,3007.99999999953,43,2223,63,"high","3","5",991,"no box","high",40,"hard",57,"exp 3 got 5","POSITIVE",6,"0",0,-0.796108578702043,0.301951977394922,0.346750143297807
112,"9","2021.04.09","3ECR",4471,"tapping",6,"right",0.38,100,565,"right",22,215,1,"true",7,7,9638,100,2418,0,2117.99999999977,91,"high","3","5",2390.00000000023,"box","high",40,"hard",100,"exp 3 got 5","POSITIVE",8,"1",100,1.05113034737311,1.20909549006079,1.59537837336946
113,"1","2021.04.06","1CER",3655,"tapping",6,"right",0.39,100,763,"right",20,225,1,"true",7,7,3105,75,3078,13,4718,61,"high","3","5",2390,"box","high",40,"hard",87,"exp 3 got 5","POSITIVE",7,"1",100,0.627210905796565,1.8450934394666,-1.04645212013087
113,"10","2021.04.12","1CER",2311.99999999977,"tapping",6,"right",0.39,0,899,"left",15,225,1,"true",7,7,2416,89,1566,33,3158,75,"high","3","5",974,"box","high",40,"hard",67,"exp 3 got 5","POSITIVE",6,"1",100,0.761569599129941,-0.75664605407458,0.330674065782987
113,"11","2021.04.09","2CRE",2808,"tapping",6,"right",0.39,100,1698,"right",17,225,1,"true",7,7,1783,88,1894,22,1911,86,"high","3","5",1831,"no box","high",40,"hard",78,"exp 3 got 5","POSITIVE",7,"0",0,1.44022750546815,1.22605904913551,1.48080366187144
113,"12","2021.04.09","3ECR",2823,"tapping",6,"right",0.39,100,1025,"right",17,225,1,"true",7,7,1373.99999999953,80,3872,40,1670,93,"high","3","5",662,"no box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"0",0,1.30951107701217,0.443147016719021,1.64379965325785
113,"14","2021.04.12","2CRE",3071,"tapping",6,"right",0.39,100,1475,"right",18,225,1,"true",7,7,2272,58,2190,31,1742,64,"high","3","5",1182,"no box","high",40,"hard",69,"exp 3 got 5","POSITIVE",7,"0",0,0.170105641913878,0.340764647722513,-0.962391224073706
113,"16","2021.04.13","4ERC",4768,"tapping",6,"right",0.39,100,1737,"right",24,225,1,"true",7,7,1686,94,4144,19,1598.99999999907,70,"high","3","5",711,"box","high",40,"hard",81,"exp 3 got 5","POSITIVE",8,"1",100,0.95692243359487,1.54729035136954,-0.404830714371493
113,"17","2021.04.13","4ERC",3983.99999999953,"tapping",6,"right",0.39,100,798,"right",19,225,1,"true",7,7,2375,71,3646,23,3047,79,"high","3","5",831.000000000466,"no box","high",40,"hard",77,"exp 3 got 5","POSITIVE",7,"0",0,0.307194786645777,1.08296862482035,0.511253215460311
113,"18","2021.04.13","4ERC",2033,"tapping",6,"right",0.39,100,1421,"right",14,225,1,"true",7,7,2447,43,2344,44,1623,55,"high","3","5",3087,"no box","high",40,"hard",56,"exp 3 got 5","POSITIVE",6,"0",0,-1.54627338019044,0.448040011687931,-1.00731894688629
113,"19","2021.04.13","5RCE",2633,"tapping",6,"right",0.39,100,816,"right",15,225,1,"true",7,7,3022.00000000047,96,2463,4,1992,60,"high","3","5",687,"no box","high",40,"hard",96,"exp 3 got 5","POSITIVE",9,"0",0,0.987095241160451,2.03446140964036,-0.0933434238117906
113,"2","2021.04.06","1CER",2264,"tapping",6,"right",0.39,0,1838,"left",15,225,1,"true",7,7,7322,61,2582.99999999953,41,2143,62,"high","3","5",1063,"no box","high",40,"hard",59,"exp 3 got 5","POSITIVE",6,"0",0,0.14093443902193,0.44834039510867,0.549588687943704
113,"20","2021.04.13","5RCE",3624,"tapping",6,"right",0.39,0,1522,"left",20,225,1,"true",7,7,5854.00000000047,64,3511.00000000047,37,2264.99999999907,79,"high","3","5",879,"no box","high",40,"hard",63,"exp 3 got 5","POSITIVE",6,"0",0,0.801924732342758,0.356806050247697,0.902937071928433
113,"21","2021.04.14","6REC",2272,"tapping",6,"right",0.39,0,464,"left",15,225,1,"true",7,7,3558,91,4533.99999999977,40,3784,100,"high","3","5",5255,"box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"1",100,1.31011234114413,-0.398553644472828,1.45312519862416
113,"22","2021.04.14","6REC",3111,"tapping",6,"right",0.39,0,1315,"left",18,225,1,"true",7,7,1798,30,4839,27,1607.99999999953,78,"high","3","5",2629.99999999953,"no box","high",40,"hard",73,"exp 3 got 5","POSITIVE",8,"0",0,-2.02633116240011,1.14005325437028,0.309583762967661
113,"23","2021.04.14","6REC",4775.99999999977,"tapping",6,"right",0.39,100,1015,"right",24,225,1,"true",7,7,3316,76,1983,65,1617.00000000047,69,"high","3","5",2079.00000000047,"no box","high",40,"hard",35,"exp 3 got 5","POSITIVE",8,"0",0,0.703775963831675,-1.10672920367942,0.852537713475048
113,"24","2021.04.15","5RCE",2304,"tapping",6,"right",0.39,0,527,"left",15,225,1,"true",7,7,2638,67,3055.00000000047,65,2497,51,"high","3","5",1503,"no box","high",40,"hard",35,"exp 3 got 5","POSITIVE",8,"0",0,-0.524744833697056,-1.26272146428724,-0.193127549492513
113,"25","2021.04.15","5RCE",2288,"tapping",6,"right",0.39,100,1376,"right",15,225,1,"true",7,7,2071,63,2207.00000000093,10,1432,52,"high","3","5",927,"no box","high",40,"hard",90,"exp 3 got 5","POSITIVE",6,"0",0,0.450001413392266,0.996246989427782,-1.02921305394593
113,"27","2021.04.15","6REC",3128,"tapping",6,"right",0.39,100,834,"right",18,225,1,"true",7,7,2327,77,3790,31,2735,66,"high","3","5",1207,"box","high",40,"hard",69,"exp 3 got 5","POSITIVE",7,"1",100,0.79037799654217,0.124207960300481,1.00893941523868
113,"3","2021.04.07","2CRE",2801,"tapping",6,"right",0.39,100,1486,"right",17,225,1,"true",7,7,1766,76,3197,58,1583.00000000047,86,"high","3","5",998,"box","high",40,"hard",42,"exp 3 got 5","POSITIVE",6,"1",100,0.0664177431436924,-0.862180034414113,0.461107217126402
113,"31","2021.04.19","2CRE",2296,"tapping",6,"right",0.39,100,1457,"right",15,225,1,"true",7,7,1544,92,2358,31,1751.00000000047,72,"high","3","5",3759,"no box","high",40,"hard",69,"exp 3 got 5","POSITIVE",9,"0",0,0.526702201291912,0.990969076703349,0.376258812247712
113,"32","2021.04.20","3ECR",3144,"tapping",6,"right",0.39,100,1819,"right",18,225,1,"true",7,7,1407,92,1847,15,2103,88,"high","3","5",831,"box","high",40,"hard",85,"exp 3 got 5","POSITIVE",10,"1",100,1.26237373872209,1.36228512391848,0.664042452005025
113,"34","2021.04.20","6REC",2255.99999999907,"tapping",6,"right",0.39,100,2084,"right",15,225,1,"true",7,7,1207,61,1766,44,1480,63,"high","3","5",719,"box","high",40,"hard",56,"exp 3 got 5","POSITIVE",6,"1",100,0.662720034880357,0.227324022614774,0.500609177658816
113,"35","2021.04.21","1CER",2048,"tapping",6,"right",0.39,100,1087,"right",14,225,1,"true",7,7,1288,91,1391,36,1838.99999999953,92,"high","3","5",662,"box","high",40,"hard",64,"exp 3 got 5","POSITIVE",7,"1",100,1.08634809197548,0.426068418159472,1.17411983471009
113,"36","2021.04.21","4ERC",3945,"tapping",6,"right",0.39,0,1602,"left",21,225,1,"true",7,7,1646,57,2389,39,2447,68,"high","3","5",590,"box","high",40,"hard",61,"exp 3 got 5","POSITIVE",10,"1",100,0.286297384758123,0.371983861658582,1.00638653173553
113,"37","2021.04.21","5RCE",2256.00000000047,"tapping",6,"right",0.39,100,935,"right",15,225,1,"true",7,7,4679,77,2407,31,2585,73,"high","3","5",750,"box","high",40,"hard",69,"exp 3 got 5","POSITIVE",6,"1",100,1.14521012846436,0.597069021349544,0.0547801619146878
113,"38","2021.04.21","6REC",2457,"tapping",6,"right",0.39,0,2039,"left",16,225,1,"true",7,7,2079.00000000093,68,1502,10,3000,67,"high","3","5",1183,"box","high",40,"hard",90,"exp 3 got 5","POSITIVE",9,"1",100,0.383191659610438,1.07715269064752,-0.600073759731439
113,"39","2021.04.22","2CRE",3056,"tapping",6,"right",0.39,100,1242,"right",18,225,1,"true",7,7,2316,56,4822.00000000047,69,2222,55,"high","3","5",983,"no box","high",40,"hard",31,"exp 3 got 5","POSITIVE",7,"0",0,0.897133954278008,0.111288261229022,1.07676704494112
113,"41","2021.04.22","4ERC",3015,"tapping",6,"right",0.39,100,1078,"right",18,225,1,"true",7,7,1638,67,3247,58,1982,60,"high","3","5",775,"no box","high",40,"hard",42,"exp 3 got 5","POSITIVE",7,"0",0,-1.09680012479092,0.280292363141724,-0.895049962514211
113,"43","2021.04.26","1CER",1679,"tapping",6,"right",0.39,100,1703,"right",13,225,1,"true",7,7,2248,100,3878.00000000093,40,2534,59,"high","3","5",3366,"no box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"0",0,1.53678318249465,0.035271629343098,0.697952259764168
113,"44","2021.04.26","3ECR",3304.99999999977,"tapping",6,"right",0.39,100,337,"right",19,225,1,"true",7,7,6647,74,4423,29,6711,74,"high","3","5",1271,"no box","high",40,"hard",71,"exp 3 got 5","POSITIVE",8,"0",0,-0.048831523945535,1.85839691885006,0.647195670117764
113,"45","2021.04.26","6REC",2297.00000000047,"tapping",6,"right",0.39,100,709,"right",15,225,1,"true",7,7,4181.99999999953,57,2662,40,2951,59,"high","3","5",1269.99999999953,"box","high",40,"hard",60,"exp 3 got 5","POSITIVE",7,"1",100,-0.137154347885153,0.47119232632624,0.246003327149381
113,"46","2021.04.29","4ERC",3344,"tapping",6,"right",0.39,100,1376,"right",19,225,1,"true",7,7,1886,87,2288,25,2334,86,"high","3","5",606,"box","high",40,"hard",75,"exp 3 got 5","POSITIVE",9,"1",100,0.924132827494806,1.24929935876927,0.891238708276258
113,"47","2021.04.29","6REC",3064,"tapping",6,"right",0.39,100,708,"right",18,225,1,"true",7,7,3319.00000000047,70,2750,67,3070,100,"high","3","5",2559,"no box","high",40,"hard",33,"exp 3 got 5","POSITIVE",6,"0",0,-0.270350200629113,0.345261058533479,0.832467483786293
113,"48","2021.04.29","1CER",2840,"tapping",6,"right",0.39,100,590,"right",17,225,1,"true",7,7,1791,72,1855,0,2431,100,"high","3","5",743,"box","high",40,"hard",100,"exp 3 got 5","POSITIVE",8,"1",100,-0.0471879723041742,1.71059896017397,2.11066289692948
113,"49","2021.04.29","5RCE",3344,"tapping",6,"right",0.39,100,592,"right",19,225,1,"true",7,7,3359,84,4863,46,3633.00000000047,96,"high","3","5",983,"box","high",40,"hard",54,"exp 3 got 5","POSITIVE",6,"1",100,0.825767452417963,0.514804441585585,1.17954372966473
113,"5","2021.04.08","1CER",4510.99999999953,"tapping",6,"right",0.39,100,409,"right",23,225,1,"true",7,7,2336.00000000047,83,2071,36,2877,66,"high","3","5",1622,"box","high",40,"hard",64,"exp 3 got 5","POSITIVE",8,"1",100,0.935381666703933,-0.247791987362084,-0.565344508677601
113,"51","2021.04.30","3ECR",3912.99999999907,"tapping",6,"right",0.39,0,1755,"left",21,225,1,"true",7,7,1367.00000000093,77,2135,21,1735,63,"high","3","5",678,"no box","high",40,"hard",79,"exp 3 got 5","POSITIVE",7,"0",0,0.967704630120275,1.13130748258718,0.10146477608149
113,"52","2021.04.30","2CRE",1688,"tapping",6,"right",0.39,100,763,"right",13,225,1,"true",7,7,3168,20,4213.99999999953,19,1974,100,"high","3","5",2846,"no box","high",40,"hard",81,"exp 3 got 5","POSITIVE",6,"0",0,-1.44798540922079,0.803150052357673,1.4588640901986
113,"53","2021.05.14","1CER",2823.99999999977,"tapping",6,"right",0.39,100,337,"right",17,225,1,"true",7,7,4345,96,9191,6,8583.00000000023,82,"high","3","5",3679,"box","high",40,"hard",94,"exp 3 got 5","POSITIVE",8,"1",100,1.53257331157366,1.92650640183078,1.53423732211977
113,"54","2021.05.14","6REC",2248,"tapping",6,"right",0.39,100,808,"right",15,225,1,"true",7,7,3847,53,3879,46,2152,57,"high","3","5",1063,"box","high",40,"hard",54,"exp 3 got 5","POSITIVE",6,"1",100,0.127087809499554,0.212544203279861,0.410446923877662
113,"56","2021.05.14","2CRE",3672,"tapping",6,"right",0.39,100,301,"right",20,225,1,"true",7,7,3184,36,3070.99999999977,42,10558,47,"high","3","5",1207,"no box","high",40,"hard",58,"exp 3 got 5","POSITIVE",8,"0",0,-1.2975021754758,0.635359521273211,-0.387946545992707
113,"57","2021.05.17","3ECR",4407,"tapping",6,"right",0.39,100,2010,"right",23,225,1,"true",7,7,1670,82,1638.00000000093,96,861.999999999069,60,"high","3","5",510,"no box","high",40,"hard",4,"exp 3 got 5","POSITIVE",10,"0",0,-0.0250769677322808,-0.872781745662451,0.177491594555114
113,"59","2021.05.17","5RCE",2280,"tapping",6,"right",0.39,100,590,"right",15,225,1,"true",7,7,2947.99999999953,67,2567,45,3737,61,"high","3","5",791.000000000466,"box","high",40,"hard",55,"exp 3 got 5","POSITIVE",6,"1",100,0.693893559873145,-0.192805911189026,1.02344959662215
113,"6","2021.04.08","2CRE",2808,"tapping",6,"right",0.39,100,1475,"right",17,225,1,"true",7,7,1840.99999999907,96,2967,10,2383,72,"high","3","5",935,"no box","high",40,"hard",90,"exp 3 got 5","POSITIVE",8,"0",0,1.74111290686777,1.58576649034348,0.970143956012261
113,"60","2021.05.17","6REC",2712,"tapping",6,"right",0.39,100,1224,"right",17,225,1,"true",7,7,1919,68,2078,38,3199.99999999953,74,"high","3","5",1951,"box","high",40,"hard",62,"exp 3 got 5","POSITIVE",6,"1",100,0.641692242875309,0.439531905717286,-0.1300098084638
113,"7","2021.04.08","3ECR",2015,"tapping",6,"right",0.39,100,1902,"right",14,225,1,"true",7,7,2335,52,3336,48,1239,52,"high","3","5",670.999999999069,"box","high",40,"hard",52,"exp 3 got 5","POSITIVE",6,"1",100,0.776578054870025,0.418851119519737,0.961517932918119
113,"8","2021.04.09","3ECR",3192,"tapping",6,"right",0.39,100,1892,"right",18,225,1,"true",7,7,2447,36,2151.00000000093,75,1863,78,"high","3","5",999,"no box","high",40,"hard",25,"exp 3 got 5","POSITIVE",7,"0",0,-0.378151574883471,-1.25094390635039,1.31486641929351
113,"9","2021.04.09","3ECR",3951,"tapping",6,"right",0.39,100,1206,"right",21,225,1,"true",7,7,4694,100,2624,10,3117.99999999953,71,"high","3","5",990,"box","high",40,"hard",90,"exp 3 got 5","POSITIVE",8,"1",100,1.05113034737311,0.933769385016438,-0.991721691553989
114,"1","2021.04.06","1CER",3376.00000000047,"tapping",6,"right",0.39,100,962,"right",19,225,1,"true",7,7,2240,89,4710,33,5551.00000000047,59,"high","3","5",2315,"box","high",40,"hard",67,"exp 3 got 5","POSITIVE",7,"1",100,1.33502134388007,0.687716645619368,-1.2043639764218
114,"10","2021.04.12","1CER",2288,"tapping",6,"right",0.39,100,528,"right",15,225,1,"true",7,7,1751.99999999977,94,1750,22,1742,83,"high","3","5",957.999999999767,"box","high",40,"hard",78,"exp 3 got 5","POSITIVE",6,"1",100,1.02298921541159,0.495363358012876,1.07250371600514
114,"11","2021.04.09","2CRE",2017,"tapping",6,"right",0.39,100,2475,"right",14,225,1,"true",7,7,2679,90,4726,33,1589.99999999907,69,"high","3","5",1847,"box","high",40,"hard",67,"exp 3 got 5","POSITIVE",6,"1",100,1.52111629860465,0.543788200602898,-0.241490786510014
114,"12","2021.04.09","3ECR",2847.99999999977,"tapping",6,"right",0.39,0,384,"left",17,225,1,"true",7,7,3031,67,3015.99999999977,12,2743,71,"high","3","5",1070,"box","high",40,"hard",88,"exp 3 got 5","POSITIVE",6,"1",100,0.782199961868379,1.29527730141577,0.781437065933349
114,"14","2021.04.12","2CRE",3368.00000000047,"tapping",6,"right",0.39,100,1484,"right",19,225,1,"true",7,7,1760.00000000047,33,2022,14,1590,74,"high","3","5",822,"no box","high",40,"hard",86,"exp 3 got 5","POSITIVE",8,"0",0,-1.15517500021594,1.22596178871156,0.452100063402066
114,"16","2021.04.13","4ERC",3960,"tapping",6,"right",0.39,100,166,"right",21,225,1,"true",7,7,2463,100,5711.99999999988,20,2647,100,"high","3","5",2639,"box","high",40,"hard",80,"exp 3 got 5","POSITIVE",6,"1",100,1.129185196182,1.51111901542059,2.04796714329108
114,"17","2021.04.13","4ERC",4208.99999999953,"tapping",6,"right",0.39,100,834,"right",22,225,1,"true",7,7,2367,88,6343,25,2671.00000000047,88,"high","3","5",655,"no box","high",40,"hard",75,"exp 3 got 5","POSITIVE",8,"0",0,1.31872356609651,1.00049934937653,1.14136466254038
114,"18","2021.04.13","4ERC",4144,"tapping",6,"right",0.39,100,1801,"right",19,225,1,"true",7,7,4527,45,6247.99999999907,24,17919,57,"high","3","5",2559,"no box","high",40,"hard",76,"exp 3 got 5","POSITIVE",7,"0",0,-1.44924420947088,1.15192459829515,-0.846649295855785
114,"2","2021.04.06","1CER",2264,"tapping",6,"right",0.39,100,239,"right",15,225,1,"true",7,7,2697,26,2535,29,2511,43,"high","3","5",1016,"no box","high",40,"hard",71,"exp 3 got 5","POSITIVE",6,"0",0,-3.04727756568148,1.15009057875702,-1.92110688687465
114,"20","2021.04.13","5RCE",5000,"tapping",6,"right",0.39,100,582,"right",25,225,1,"true",7,7,3047,61,3935,26,3127,79,"high","3","5",1463.00000000023,"box","high",40,"hard",74,"exp 3 got 5","POSITIVE",9,"1",100,0.550249836936999,0.953761801380671,0.902937071928433
114,"21","2021.04.14","6REC",2256,"tapping",6,"right",0.39,0,229,"left",15,225,1,"true",7,7,3637.99999999988,82,9310.99999999988,44,3848,95,"high","3","5",846,"box","high",40,"hard",56,"exp 3 got 5","POSITIVE",6,"1",100,0.896936307143352,-0.589620560175157,1.26547384125543
114,"22","2021.04.14","6REC",2503.00000000093,"tapping",6,"right",0.39,100,2173,"right",16,225,1,"true",7,7,1446.00000000093,56,2207,55,3287,68,"high","3","5",647,"no box","high",40,"hard",45,"exp 3 got 5","POSITIVE",6,"0",0,0.182342750795417,-0.631482308094105,-0.60575805974275
